datetime,CallLTP,Strikes,expiry_date,100sma,26sma,signal
2019-01-02 12:45:00,258.5,10700.0,2019-01-31,304.0685,311.8769230769231,0
2019-01-02 12:50:00,266.2,10700.0,2019-01-31,303.8555,310.00961538461536,0
2019-01-02 12:55:00,267.05,10700.0,2019-01-31,303.6705,308.0,0
2019-01-02 13:00:00,270.5,10700.0,2019-01-31,303.4855,305.91346153846155,0
2019-01-02 13:05:00,269.4,10700.0,2019-01-31,303.288,303.8865384615384,0
2019-01-02 13:10:00,268.9,10700.0,2019-01-31,303.017,301.7365384615385,0
2019-01-02 13:15:00,267.35,10700.0,2019-01-31,302.74150000000003,299.59999999999997,0
2019-01-02 13:20:00,269.6,10700.0,2019-01-31,302.492,297.6461538461539,0
2019-01-02 13:25:00,262.1,10700.0,2019-01-31,302.18300000000005,295.41923076923075,0
2019-01-02 13:30:00,263.45,10700.0,2019-01-31,301.89549999999997,293.2019230769231,0
2019-01-02 13:35:00,239.25,10700.0,2019-01-31,301.4175,290.0192307692308,0
2019-01-02 13:40:00,246.2,10700.0,2019-01-31,300.9895,287.0769230769231,0
2019-01-02 13:45:00,234.8,10700.0,2019-01-31,300.453,283.78269230769234,0
2019-01-02 13:50:00,237.45,10700.0,2019-01-31,299.902,280.47115384615387,0
2019-01-02 13:55:00,240.35,10700.0,2019-01-31,299.4075,277.3865384615384,0
2019-01-02 14:00:00,238.7,10700.0,2019-01-31,298.8945,274.4269230769231,0
2019-01-02 14:05:00,230.7,10700.0,2019-01-31,298.303,271.18461538461537,0
2019-01-02 14:10:00,237.25,10700.0,2019-01-31,297.719,268.1269230769231,0
2019-01-02 14:15:00,242.55,10700.0,2019-01-31,297.219,265.5634615384616,0
2019-01-02 14:20:00,242.0,10700.0,2019-01-31,296.7115,262.7942307692308,0
2019-01-02 14:25:00,234.0,10700.0,2019-01-31,296.12899999999996,259.7384615384616,0
2019-01-02 14:30:00,243.05,10700.0,2019-01-31,295.6445,257.1980769230769,0
2019-01-02 14:35:00,254.9,10700.0,2019-01-31,295.3135,255.52115384615385,0
2019-01-02 14:40:00,260.9,10700.0,2019-01-31,295.06350000000003,254.5826923076923,0
2019-01-02 14:45:00,264.55,10700.0,2019-01-31,294.8395,253.73846153846154,0
2019-01-02 14:50:00,256.35,10700.0,2019-01-31,294.5375,252.54038461538462,0
2019-01-02 14:55:00,270.6,10700.0,2019-01-31,294.402,253.0057692307692,0
2019-01-02 15:00:00,267.25,10700.0,2019-01-31,294.2135,253.04615384615383,0
2019-01-02 15:05:00,268.0,10700.0,2019-01-31,294.04400000000004,253.0826923076923,0
2019-01-02 15:10:00,262.7,10700.0,2019-01-31,293.79600000000005,252.78269230769232,0
2019-01-02 15:15:00,260.35,10700.0,2019-01-31,293.4945,252.4346153846154,0
2019-01-02 15:20:00,265.7,10700.0,2019-01-31,293.222,252.31153846153845,0
2019-01-02 15:25:00,260.4,10700.0,2019-01-31,292.93949999999995,252.04423076923078,0
2019-01-02 15:30:00,257.95,10700.0,2019-01-31,292.638,251.59615384615384,0
2019-01-03 09:20:00,248.2,10700.0,2019-01-31,292.2145,251.06153846153845,0
2019-01-03 09:25:00,240.5,10700.0,2019-01-31,291.79200000000003,250.17884615384614,0
2019-01-03 09:30:00,247.3,10700.0,2019-01-31,291.4505,250.48846153846154,0
2019-01-03 09:35:00,252.15,10700.0,2019-01-31,291.1875,250.71730769230768,0
2019-01-03 09:40:00,256.0,10700.0,2019-01-31,290.907,251.5326923076923,0
2019-01-03 09:45:00,272.45,10700.0,2019-01-31,290.80850000000004,252.87884615384613,0
2019-01-03 09:50:00,261.1,10700.0,2019-01-31,290.5795,253.6769230769231,0
2019-01-03 09:55:00,257.05,10700.0,2019-01-31,290.298,254.3826923076923,0
2019-01-03 10:00:00,263.7,10700.0,2019-01-31,290.09,255.65192307692308,0
2019-01-03 10:05:00,259.55,10700.0,2019-01-31,289.885,256.50961538461536,0
2019-01-03 10:10:00,264.0,10700.0,2019-01-31,289.67,257.3346153846154,0
2019-01-03 10:15:00,267.0,10700.0,2019-01-31,289.4805,258.29615384615386,0
2019-01-03 10:20:00,276.5,10700.0,2019-01-31,289.188,259.9307692307692,0
2019-01-03 10:25:00,270.45,10700.0,2019-01-31,288.684,260.9846153846154,0
2019-01-03 10:30:00,269.7,10700.0,2019-01-31,288.0905,261.55384615384617,0
2019-01-03 10:35:00,252.85,10700.0,2019-01-31,287.31899999999996,261.2442307692308,0
2019-01-03 10:40:00,244.65,10700.0,2019-01-31,286.3855,260.4788461538461,0
2019-01-03 10:45:00,242.0,10700.0,2019-01-31,285.4555,259.92692307692306,0
2019-01-03 10:50:00,239.55,10700.0,2019-01-31,284.4315,258.73269230769233,0
2019-01-03 10:55:00,243.35,10700.0,2019-01-31,283.38599999999997,257.8134615384616,0
2019-01-03 11:00:00,242.7,10700.0,2019-01-31,282.353,256.8403846153846,0
2019-01-03 11:05:00,246.85,10700.0,2019-01-31,281.3845,256.23076923076917,0
2019-01-03 11:10:00,241.7,10700.0,2019-01-31,280.3295,255.51346153846154,0
