Date,Open,High,Low,Close,Tick Volume,Volume,Spread
2021.10.01 09:15,8256.45,8256.45,8214.5,8233.5,1,0,0
2021.10.01 09:16,8231.9,8248.05,8227.15,8242.55,1,0,0
2021.10.01 09:17,8243.1,8247.05,8235.65,8246.65,1,0,0
2021.10.01 09:18,8245.85,8254.0,8240.35,8241.3,1,0,0
2021.10.01 09:19,8241.8,8245.4,8223.95,8245.15,1,0,0
2021.10.01 09:20,8244.5,8244.5,8224.15,8226.85,1,0,0
2021.10.01 09:21,8228.75,8231.85,8224.6,8231.6,1,0,0
2021.10.01 09:22,8231.15,8247.25,8228.35,8247.25,1,0,0
2021.10.01 09:23,8248.45,8248.8,8233.05,8236.0,1,0,0
2021.10.01 09:24,8237.35,8245.15,8235.7,8245.15,1,0,0
2021.10.01 09:25,8244.8,8247.15,8234.85,8236.8,1,0,0
2021.10.01 09:26,8237.3,8246.4,8237.3,8245.0,1,0,0
2021.10.01 09:27,8245.6,8251.45,8242.95,8251.45,1,0,0
2021.10.01 09:28,8251.35,8255.7,8244.05,8244.6,1,0,0
2021.10.01 09:29,8244.25,8245.15,8228.0,8245.15,1,0,0
2021.10.01 09:30,8245.2,8246.9,8239.15,8242.75,1,0,0
2021.10.01 09:31,8242.3,8242.3,8234.75,8241.0,1,0,0
2021.10.01 09:32,8242.3,8257.6,8242.3,8255.05,1,0,0
2021.10.01 09:33,8255.1,8255.15,8245.7,8254.0,1,0,0
2021.10.01 09:34,8253.75,8258.9,8253.15,8256.7,1,0,0
2021.10.01 09:35,8256.1,8256.1,8242.25,8246.2,1,0,0
2021.10.01 09:36,8247.65,8252.95,8245.05,8247.15,1,0,0
2021.10.01 09:37,8247.85,8261.05,8247.85,8261.05,1,0,0
2021.10.01 09:38,8260.45,8262.7,8257.4,8257.4,1,0,0
2021.10.01 09:39,8257.6,8262.9,8254.9,8262.35,1,0,0
2021.10.01 09:40,8261.65,8263.4,8258.7,8260.25,1,0,0
2021.10.01 09:41,8261.5,8268.2,8261.5,8266.75,1,0,0
2021.10.01 09:42,8266.55,8268.9,8264.7,8268.9,1,0,0
2021.10.01 09:43,8268.75,8269.7,8259.55,8264.0,1,0,0
2021.10.01 09:44,8263.9,8264.35,8256.25,8256.25,1,0,0
2021.10.01 09:45,8256.5,8256.5,8240.3,8240.3,1,0,0
2021.10.01 09:46,8240.05,8240.05,8229.3,8233.75,1,0,0
2021.10.01 09:47,8233.4,8236.8,8229.8,8231.75,1,0,0
2021.10.01 09:48,8230.65,8233.95,8229.85,8230.95,1,0,0
2021.10.01 09:49,8230.65,8232.3,8226.3,8226.3,1,0,0
2021.10.01 09:50,8222.85,8223.0,8209.05,8209.05,1,0,0
2021.10.01 09:51,8209.85,8212.15,8204.45,8205.6,1,0,0
2021.10.01 09:52,8206.5,8217.65,8205.45,8207.1,1,0,0
2021.10.01 09:53,8208.05,8209.0,8204.4,8207.0,1,0,0
2021.10.01 09:54,8206.7,8206.7,8198.95,8203.65,1,0,0
2021.10.01 09:55,8203.9,8210.25,8203.9,8209.7,1,0,0
2021.10.01 09:56,8209.4,8227.15,8209.4,8224.5,1,0,0
2021.10.01 09:57,8224.5,8226.1,8219.05,8219.05,1,0,0
2021.10.01 09:58,8217.95,8229.15,8214.65,8229.0,1,0,0
