Date,Open,High,Low,Close,Tick Volume,Volume,Spread
2021.10.01 09:15,2124.6,2129.3,2117.6,2127.85,1,0,0
2021.10.01 09:16,2128.45,2134.8,2128.45,2132.8,1,0,0
2021.10.01 09:17,2132.2,2134.3,2127.5,2127.5,1,0,0
2021.10.01 09:18,2126.6,2128.1,2123.15,2124.8,1,0,0
2021.10.01 09:19,2124.55,2125.75,2120.25,2123.0,1,0,0
2021.10.01 09:20,2123.0,2125.4,2121.05,2124.5,1,0,0
2021.10.01 09:21,2124.25,2127.6,2123.3,2126.9,1,0,0
2021.10.01 09:22,2126.0,2133.15,2125.4,2133.15,1,0,0
2021.10.01 09:23,2133.55,2135.5,2127.7,2128.3,1,0,0
2021.10.01 09:24,2128.6,2130.7,2124.75,2130.45,1,0,0
2021.10.01 09:25,2130.3,2131.95,2128.6,2131.9,1,0,0
2021.10.01 09:26,2132.7,2136.25,2127.55,2127.55,1,0,0
2021.10.01 09:27,2127.85,2132.7,2126.7,2127.8,1,0,0
2021.10.01 09:28,2128.05,2133.75,2127.5,2131.9,1,0,0
2021.10.01 09:29,2132.0,2132.0,2123.85,2128.85,1,0,0
2021.10.01 09:30,2129.6,2132.4,2128.7,2129.6,1,0,0
2021.10.01 09:31,2129.95,2130.95,2125.75,2128.9,1,0,0
2021.10.01 09:32,2128.75,2135.35,2128.75,2132.3,1,0,0
2021.10.01 09:33,2133.05,2135.1,2132.2,2134.65,1,0,0
2021.10.01 09:34,2134.55,2135.1,2133.45,2134.15,1,0,0
2021.10.01 09:35,2134.1,2134.5,2130.25,2132.7,1,0,0
2021.10.01 09:36,2132.8,2135.55,2132.5,2132.5,1,0,0
2021.10.01 09:37,2133.35,2137.75,2133.35,2137.5,1,0,0
2021.10.01 09:38,2137.4,2137.75,2136.05,2136.3,1,0,0
2021.10.01 09:39,2136.4,2139.6,2136.05,2139.1,1,0,0
2021.10.01 09:40,2139.25,2141.2,2137.6,2138.2,1,0,0
2021.10.01 09:41,2138.45,2140.5,2138.15,2139.8,1,0,0
2021.10.01 09:42,2139.8,2142.55,2139.8,2140.75,1,0,0
2021.10.01 09:43,2140.8,2140.8,2135.95,2137.45,1,0,0
2021.10.01 09:44,2137.55,2137.7,2134.65,2136.6,1,0,0
2021.10.01 09:45,2136.7,2136.75,2132.15,2132.7,1,0,0
2021.10.01 09:46,2132.8,2133.55,2130.9,2132.6,1,0,0
2021.10.01 09:47,2132.65,2133.75,2131.45,2133.2,1,0,0
2021.10.01 09:48,2132.55,2134.05,2131.4,2132.85,1,0,0
2021.10.01 09:49,2132.9,2133.4,2131.35,2131.75,1,0,0
2021.10.01 09:50,2130.75,2131.15,2128.3,2128.3,1,0,0
2021.10.01 09:51,2128.05,2129.85,2125.8,2126.65,1,0,0
2021.10.01 09:52,2126.55,2129.25,2125.25,2125.45,1,0,0
2021.10.01 09:53,2124.95,2125.5,2122.7,2123.5,1,0,0
2021.10.01 09:54,2123.7,2124.3,2122.2,2123.85,1,0,0
2021.10.01 09:55,2124.15,2125.9,2123.1,2124.6,1,0,0
2021.10.01 09:56,2124.6,2128.4,2123.75,2127.25,1,0,0
2021.10.01 09:57,2126.45,2127.8,2124.9,2125.65,1,0,0
2021.10.01 09:58,2124.7,2128.55,2124.05,2128.45,1,0,0
2021.10.01 09:59,2128.5,2128.75,2126.5,2127.8,1,0,0
2021.10.01 10:00,2127.8,2127.85,2125.95,2127.35,1,0,0
2021.10.01 10:01,2127.35,2129.85,2127.35,2128.05,1,0,0
2021.10.01 10:02,2128.05,2130.0,2126.7,2129.8,1,0,0
2021.10.01 10:03,2130.1,2130.2,2127.8,2130.05,1,0,0
2021.10.01 10:04,2129.85,2134.85,2129.75,2134.6,1,0,0
2021.10.01 10:05,2134.3,2138.65,2134.3,2136.55,1,0,0
2021.10.01 10:06,2137.1,2137.65,2135.45,2137.15,1,0,0
2021.10.01 10:07,2137.5,2141.2,2137.45,2138.35,1,0,0
2021.10.01 10:08,2138.15,2139.6,2136.4,2136.65,1,0,0
2021.10.01 10:09,2136.8,2140.1,2135.75,2139.9,1,0,0
2021.10.01 10:10,2139.15,2140.3,2137.25,2139.0,1,0,0
2021.10.01 10:11,2138.7,2138.7,2135.6,2136.4,1,0,0
2021.10.01 10:12,2136.3,2137.5,2134.05,2134.05,1,0,0
2021.10.01 10:13,2133.05,2133.8,2130.85,2132.1,1,0,0
2021.10.01 10:14,2132.85,2134.55,2131.9,2133.2,1,0,0
2021.10.01 10:15,2133.35,2135.75,2132.65,2135.1,1,0,0
2021.10.01 10:16,2135.75,2136.65,2134.55,2136.65,1,0,0
2021.10.01 10:17,2136.55,2138.6,2135.7,2136.95,1,0,0
2021.10.01 10:18,2136.5,2139.9,2136.45,2139.9,1,0,0
2021.10.01 10:19,2139.4,2139.85,2137.05,2138.15,1,0,0
2021.10.01 10:20,2137.9,2141.0,2137.9,2139.2,1,0,0
2021.10.01 10:21,2139.55,2141.9,2137.7,2141.9,1,0,0
2021.10.01 10:22,2141.5,2146.95,2141.5,2143.6,1,0,0
2021.10.01 10:23,2143.15,2144.35,2142.55,2142.65,1,0,0
2021.10.01 10:24,2142.95,2143.45,2141.95,2142.8,1,0,0
2021.10.01 10:25,2142.95,2143.95,2140.45,2140.7,1,0,0
2021.10.01 10:26,2140.4,2141.3,2139.1,2141.0,1,0,0
2021.10.01 10:27,2141.35,2141.35,2138.95,2139.85,1,0,0
2021.10.01 10:28,2140.2,2140.8,2138.95,2139.3,1,0,0
2021.10.01 10:29,2139.45,2140.75,2138.95,2139.95,1,0,0
2021.10.01 10:30,2140.4,2140.4,2138.0,2138.65,1,0,0
2021.10.01 10:31,2138.75,2140.0,2138.2,2139.25,1,0,0
2021.10.01 10:32,2139.85,2141.3,2139.05,2140.65,1,0,0
2021.10.01 10:33,2140.55,2140.95,2138.2,2139.6,1,0,0
2021.10.01 10:34,2139.25,2139.7,2137.2,2138.2,1,0,0
2021.10.01 10:35,2137.95,2138.0,2135.0,2136.55,1,0,0
2021.10.01 10:36,2136.2,2138.45,2136.15,2138.3,1,0,0
2021.10.01 10:37,2137.7,2139.45,2137.4,2139.35,1,0,0
2021.10.01 10:38,2139.35,2144.25,2138.9,2143.95,1,0,0
2021.10.01 10:39,2145.15,2145.5,2142.7,2143.0,1,0,0
2021.10.01 10:40,2142.9,2143.3,2141.0,2141.35,1,0,0
2021.10.01 10:41,2141.0,2142.7,2140.95,2141.3,1,0,0
2021.10.01 10:42,2141.15,2141.75,2138.7,2139.15,1,0,0
2021.10.01 10:43,2139.25,2140.0,2138.2,2138.7,1,0,0
2021.10.01 10:44,2138.95,2139.55,2138.0,2139.55,1,0,0
2021.10.01 10:45,2139.65,2139.65,2137.3,2137.35,1,0,0
2021.10.01 10:46,2137.35,2138.45,2136.55,2138.1,1,0,0
2021.10.01 10:47,2138.55,2138.85,2137.15,2137.65,1,0,0
2021.10.01 10:48,2138.0,2139.0,2137.65,2139.0,1,0,0
2021.10.01 10:49,2139.0,2143.2,2138.55,2141.05,1,0,0
2021.10.01 10:50,2141.05,2142.3,2140.65,2141.15,1,0,0
2021.10.01 10:51,2140.9,2142.05,2140.05,2141.65,1,0,0
2021.10.01 10:52,2142.2,2142.55,2140.95,2142.3,1,0,0
2021.10.01 10:53,2142.35,2142.35,2140.35,2141.05,1,0,0
2021.10.01 10:54,2140.75,2143.45,2140.45,2143.15,1,0,0
2021.10.01 10:55,2143.45,2145.15,2142.55,2142.8,1,0,0
2021.10.01 10:56,2142.45,2144.35,2142.45,2144.35,1,0,0
2021.10.01 10:57,2143.75,2144.3,2140.8,2142.3,1,0,0
2021.10.01 10:58,2142.1,2143.5,2141.65,2143.35,1,0,0
2021.10.01 10:59,2143.4,2143.85,2142.3,2143.25,1,0,0
2021.10.01 11:00,2143.25,2144.2,2142.5,2143.05,1,0,0
2021.10.01 11:01,2142.6,2143.05,2142.0,2142.85,1,0,0
2021.10.01 11:02,2142.9,2143.15,2141.75,2142.15,1,0,0
2021.10.01 11:03,2142.65,2143.2,2140.85,2141.3,1,0,0
2021.10.01 11:04,2141.7,2143.5,2141.25,2142.85,1,0,0
2021.10.01 11:05,2143.05,2146.15,2142.75,2145.25,1,0,0
2021.10.01 11:06,2145.7,2148.85,2145.45,2147.8,1,0,0
2021.10.01 11:07,2147.8,2149.05,2146.15,2146.45,1,0,0
2021.10.01 11:08,2146.65,2147.15,2145.55,2146.95,1,0,0
2021.10.01 11:09,2146.95,2147.35,2146.25,2146.45,1,0,0
2021.10.01 11:10,2146.5,2147.4,2145.8,2147.0,1,0,0
2021.10.01 11:11,2146.9,2147.75,2145.85,2146.6,1,0,0
2021.10.01 11:12,2146.45,2147.8,2146.3,2147.3,1,0,0
2021.10.01 11:13,2147.5,2148.35,2146.5,2148.2,1,0,0
2021.10.01 11:14,2148.05,2149.6,2147.25,2147.25,1,0,0
2021.10.01 11:15,2147.55,2149.05,2147.25,2148.95,1,0,0
2021.10.01 11:16,2148.95,2149.75,2147.75,2148.85,1,0,0
2021.10.01 11:17,2148.95,2149.65,2147.45,2148.15,1,0,0
2021.10.01 11:18,2148.5,2149.2,2147.15,2148.5,1,0,0
2021.10.01 11:19,2148.45,2149.05,2146.45,2147.9,1,0,0
2021.10.01 11:20,2147.75,2148.5,2146.9,2148.5,1,0,0
2021.10.01 11:21,2148.55,2148.95,2147.0,2147.75,1,0,0
2021.10.01 11:22,2147.8,2149.1,2147.65,2148.75,1,0,0
2021.10.01 11:23,2148.85,2149.35,2147.9,2148.1,1,0,0
2021.10.01 11:24,2148.3,2148.5,2147.2,2147.65,1,0,0
2021.10.01 11:25,2148.0,2150.2,2147.95,2149.8,1,0,0
2021.10.01 11:26,2149.9,2149.9,2146.8,2146.8,1,0,0
2021.10.01 11:27,2146.95,2146.95,2144.8,2145.3,1,0,0
2021.10.01 11:28,2145.15,2145.4,2144.25,2145.4,1,0,0
2021.10.01 11:29,2145.4,2145.7,2143.4,2144.4,1,0,0
2021.10.01 11:30,2143.9,2144.7,2143.25,2143.95,1,0,0
2021.10.01 11:31,2143.85,2148.8,2143.85,2148.75,1,0,0
2021.10.01 11:32,2148.75,2148.95,2146.6,2147.4,1,0,0
2021.10.01 11:33,2147.55,2151.65,2147.5,2151.0,1,0,0
2021.10.01 11:34,2151.6,2152.35,2150.15,2150.7,1,0,0
2021.10.01 11:35,2152.0,2153.8,2151.45,2153.0,1,0,0
2021.10.01 11:36,2152.75,2153.05,2149.65,2152.05,1,0,0
2021.10.01 11:37,2151.65,2153.55,2151.65,2153.2,1,0,0
2021.10.01 11:38,2153.45,2153.5,2150.7,2150.75,1,0,0
2021.10.01 11:39,2150.55,2151.95,2149.1,2150.95,1,0,0
2021.10.01 11:40,2150.4,2152.45,2150.4,2151.55,1,0,0
2021.10.01 11:41,2151.55,2152.5,2151.25,2151.95,1,0,0
2021.10.01 11:42,2152.15,2152.65,2150.7,2151.35,1,0,0
