Date,Open,High,Low,Close,Tick Volume,Volume,Spread
2021.10.01 09:15,40400.8,40465.8,40260.4,40416.9,1,0,0
2021.10.01 09:16,40420.3,40457.2,40371.9,40379.7,1,0,0
2021.10.01 09:17,40375.7,40406.8,40354.6,40399.2,1,0,0
2021.10.01 09:18,40389.8,40389.8,40352.2,40369.2,1,0,0
2021.10.01 09:19,40374.9,40374.9,40302.2,40347.9,1,0,0
2021.10.01 09:20,40340.7,40340.7,40294.3,40316.7,1,0,0
2021.10.01 09:21,40314.5,40319.8,40261.7,40261.7,1,0,0
2021.10.01 09:22,40261.7,40268.5,40199.8,40221.3,1,0,0
2021.10.01 09:23,40216.2,40226.4,40189.6,40204.9,1,0,0
2021.10.01 09:24,40208.3,40259.4,40186.9,40255.4,1,0,0
2021.10.01 09:25,40257.3,40265.1,40219.3,40221.4,1,0,0
2021.10.01 09:26,40222.9,40236.4,40213.6,40222.4,1,0,0
2021.10.01 09:27,40227.2,40229.3,40190.3,40212.1,1,0,0
2021.10.01 09:28,40215.8,40215.8,40175.0,40178.4,1,0,0
2021.10.01 09:29,40172.4,40191.6,40157.3,40181.8,1,0,0
2021.10.01 09:30,40175.7,40200.4,40169.4,40198.7,1,0,0
2021.10.01 09:31,40198.7,40198.7,40153.7,40187.2,1,0,0
2021.10.01 09:32,40191.3,40247.6,40191.3,40230.2,1,0,0
2021.10.01 09:33,40231.4,40237.4,40217.2,40231.6,1,0,0
2021.10.01 09:34,40232.8,40246.6,40215.2,40233.7,1,0,0
2021.10.01 09:35,40225.7,40233.7,40182.3,40194.8,1,0,0
2021.10.01 09:36,40196.3,40213.9,40195.7,40196.4,1,0,0
2021.10.01 09:37,40195.9,40223.3,40195.8,40216.3,1,0,0
2021.10.01 09:38,40214.3,40214.5,40172.0,40176.8,1,0,0
2021.10.01 09:39,40163.7,40171.7,40148.3,40156.9,1,0,0
2021.10.01 09:40,40161.3,40163.9,40143.6,40159.2,1,0,0
2021.10.01 09:41,40159.6,40160.1,40131.5,40149.4,1,0,0
2021.10.01 09:42,40148.6,40156.6,40128.3,40143.9,1,0,0
2021.10.01 09:43,40144.6,40154.6,40131.3,40150.2,1,0,0
2021.10.01 09:44,40152.1,40173.1,40143.1,40172.3,1,0,0
2021.10.01 09:45,40170.6,40172.8,40141.3,40155.1,1,0,0
2021.10.01 09:46,40152.9,40158.4,40130.6,40130.7,1,0,0
2021.10.01 09:47,40124.6,40141.0,40113.7,40124.4,1,0,0
2021.10.01 09:48,40123.1,40124.7,40104.3,40105.1,1,0,0
2021.10.01 09:49,40100.8,40115.2,40094.4,40105.1,1,0,0
2021.10.01 09:50,40095.8,40108.8,40088.3,40095.4,1,0,0
2021.10.01 09:51,40093.7,40100.9,40067.8,40076.1,1,0,0
2021.10.01 09:52,40072.3,40106.1,40072.3,40096.9,1,0,0
2021.10.01 09:53,40095.2,40101.3,40087.9,40088.5,1,0,0
2021.10.01 09:54,40093.4,40100.7,40041.6,40056.3,1,0,0
2021.10.01 09:55,40056.2,40059.2,40036.4,40045.8,1,0,0
2021.10.01 09:56,40049.7,40106.6,40049.7,40094.6,1,0,0
2021.10.01 09:57,40090.6,40105.2,40084.5,40090.2,1,0,0
2021.10.01 09:58,40081.0,40114.4,40066.3,40103.5,1,0,0
2021.10.01 09:59,40101.5,40123.2,40096.5,40104.1,1,0,0
2021.10.01 10:00,40116.3,40121.1,40104.1,40111.3,1,0,0
2021.10.01 10:01,40111.2,40119.7,40102.4,40117.8,1,0,0
2021.10.01 10:02,40114.3,40123.8,40107.7,40113.7,1,0,0
2021.10.01 10:03,40119.3,40119.3,40098.1,40105.9,1,0,0
2021.10.01 10:04,40106.7,40148.4,40101.3,40147.8,1,0,0
2021.10.01 10:05,40146.4,40162.1,40144.9,40155.4,1,0,0
2021.10.01 10:06,40155.8,40163.3,40139.9,40163.3,1,0,0
2021.10.01 10:07,40165.4,40167.8,40121.1,40131.6,1,0,0
2021.10.01 10:08,40129.9,40156.5,40129.9,40146.6,1,0,0
2021.10.01 10:09,40145.7,40150.8,40138.8,40148.6,1,0,0
2021.10.01 10:10,40145.9,40154.8,40124.9,40142.2,1,0,0
2021.10.01 10:11,40147.4,40164.2,40141.6,40160.9,1,0,0
2021.10.01 10:12,40165.7,40173.1,40161.3,40165.3,1,0,0
2021.10.01 10:13,40162.1,40179.4,40149.3,40176.0,1,0,0
2021.10.01 10:14,40176.0,40185.3,40168.9,40176.2,1,0,0
2021.10.01 10:15,40175.1,40185.1,40169.7,40181.7,1,0,0
2021.10.01 10:16,40181.8,40190.4,40177.3,40186.4,1,0,0
2021.10.01 10:17,40186.4,40207.3,40186.4,40199.1,1,0,0
2021.10.01 10:18,40200.9,40200.9,40173.3,40173.8,1,0,0
2021.10.01 10:19,40175.3,40182.8,40173.4,40180.8,1,0,0
2021.10.01 10:20,40179.8,40189.8,40176.3,40185.8,1,0,0
2021.10.01 10:21,40184.6,40185.3,40152.8,40175.2,1,0,0
2021.10.01 10:22,40175.8,40195.1,40171.8,40177.6,1,0,0
2021.10.01 10:23,40178.4,40206.0,40176.3,40204.6,1,0,0
2021.10.01 10:24,40201.3,40216.1,40200.0,40211.8,1,0,0
2021.10.01 10:25,40212.3,40223.1,40200.2,40202.3,1,0,0
2021.10.01 10:26,40202.3,40206.3,40189.6,40200.4,1,0,0
2021.10.01 10:27,40197.8,40209.8,40190.8,40190.8,1,0,0
2021.10.01 10:28,40188.1,40202.9,40171.6,40172.4,1,0,0
2021.10.01 10:29,40180.3,40193.6,40176.7,40183.6,1,0,0
2021.10.01 10:30,40186.6,40190.9,40173.3,40177.8,1,0,0
2021.10.01 10:31,40178.3,40178.8,40163.0,40170.3,1,0,0
2021.10.01 10:32,40175.6,40178.9,40159.4,40159.4,1,0,0
2021.10.01 10:33,40157.1,40158.8,40121.3,40140.8,1,0,0
2021.10.01 10:34,40141.1,40150.1,40131.7,40138.3,1,0,0
2021.10.01 10:35,40140.3,40140.3,40122.7,40128.4,1,0,0
2021.10.01 10:36,40123.8,40147.7,40121.7,40124.3,1,0,0
2021.10.01 10:37,40121.7,40130.9,40110.4,40129.9,1,0,0
2021.10.01 10:38,40134.2,40154.8,40128.9,40146.0,1,0,0
2021.10.01 10:39,40146.6,40175.9,40146.6,40160.0,1,0,0
2021.10.01 10:40,40160.7,40176.1,40151.3,40175.7,1,0,0
2021.10.01 10:41,40175.4,40175.4,40156.3,40156.6,1,0,0
2021.10.01 10:42,40156.6,40169.7,40148.6,40157.4,1,0,0
2021.10.01 10:43,40153.2,40165.8,40148.8,40162.1,1,0,0
2021.10.01 10:44,40163.0,40173.5,40158.9,40173.5,1,0,0
2021.10.01 10:45,40171.4,40176.1,40166.9,40168.9,1,0,0
2021.10.01 10:46,40166.1,40190.8,40160.3,40190.2,1,0,0
2021.10.01 10:47,40192.1,40197.2,40178.6,40187.3,1,0,0
2021.10.01 10:48,40187.3,40194.4,40176.3,40188.3,1,0,0
2021.10.01 10:49,40183.8,40196.9,40182.4,40192.7,1,0,0
2021.10.01 10:50,40189.2,40198.5,40183.4,40183.4,1,0,0
2021.10.01 10:51,40184.9,40189.4,40175.1,40175.9,1,0,0
2021.10.01 10:52,40177.3,40184.7,40173.9,40178.8,1,0,0
2021.10.01 10:53,40178.7,40181.5,40160.6,40166.8,1,0,0
2021.10.01 10:54,40165.3,40179.8,40162.6,40179.1,1,0,0
2021.10.01 10:55,40174.9,40176.4,40159.9,40160.9,1,0,0
2021.10.01 10:56,40166.8,40167.0,40156.8,40165.2,1,0,0
2021.10.01 10:57,40165.3,40167.8,40154.4,40154.4,1,0,0
2021.10.01 10:58,40156.4,40177.6,40156.3,40172.8,1,0,0
2021.10.01 10:59,40185.3,40187.1,40176.8,40180.9,1,0,0
2021.10.01 11:00,40180.6,40185.7,40175.7,40181.4,1,0,0
2021.10.01 11:01,40184.3,40187.6,40169.2,40169.8,1,0,0
2021.10.01 11:02,40170.6,40174.6,40161.5,40161.5,1,0,0
2021.10.01 11:03,40163.8,40167.1,40155.2,40159.3,1,0,0
2021.10.01 11:04,40163.6,40166.4,40154.8,40163.1,1,0,0
2021.10.01 11:05,40162.9,40171.5,40160.0,40168.9,1,0,0
2021.10.01 11:06,40168.9,40177.3,40156.6,40177.3,1,0,0
2021.10.01 11:07,40167.3,40181.3,40158.7,40164.5,1,0,0
2021.10.01 11:08,40164.7,40169.5,40149.4,40154.2,1,0,0
2021.10.01 11:09,40154.8,40163.7,40137.8,40140.7,1,0,0
2021.10.01 11:10,40143.8,40165.8,40135.3,40164.1,1,0,0
2021.10.01 11:11,40166.3,40170.3,40156.6,40166.3,1,0,0
2021.10.01 11:12,40165.9,40175.5,40164.2,40168.6,1,0,0
2021.10.01 11:13,40169.0,40172.6,40162.7,40172.1,1,0,0
2021.10.01 11:14,40173.0,40174.8,40167.3,40168.4,1,0,0
2021.10.01 11:15,40173.1,40177.8,40167.7,40174.6,1,0,0
2021.10.01 11:16,40176.3,40184.2,40173.4,40183.9,1,0,0
2021.10.01 11:17,40185.4,40186.7,40174.1,40179.0,1,0,0
2021.10.01 11:18,40176.7,40187.3,40173.8,40180.7,1,0,0
2021.10.01 11:19,40180.7,40182.7,40167.9,40174.1,1,0,0
2021.10.01 11:20,40167.7,40190.6,40164.3,40186.6,1,0,0
2021.10.01 11:21,40187.1,40189.3,40169.5,40169.8,1,0,0
2021.10.01 11:22,40170.1,40174.2,40161.1,40163.7,1,0,0
2021.10.01 11:23,40165.3,40172.4,40150.9,40161.3,1,0,0
2021.10.01 11:24,40164.7,40171.3,40153.5,40156.4,1,0,0
