Date,Open,High,Low,Close,Tick Volume,Volume,Spread
2021.10.01 09:15,37321.0,37321.0,36950.2,37080.8,148000,2094925,0
2021.10.01 09:16,37068.1,37119.7,37062.3,37111.1,62900,2094925,0
2021.10.01 09:17,37118.0,37143.3,37078.4,37100.7,47050,2140550,0
2021.10.01 09:18,37102.8,37139.6,37092.0,37114.1,31725,2140550,0
2021.10.01 09:19,37114.3,37116.4,37071.1,37100.6,35300,2140550,0
2021.10.01 09:20,37095.0,37111.5,37079.5,37104.3,33000,2156900,0
2021.10.01 09:21,37108.3,37124.9,37050.2,37068.0,37550,2156900,0
2021.10.01 09:22,37062.1,37179.8,37053.1,37179.8,31225,2156900,0
2021.10.01 09:23,37171.1,37173.8,37090.6,37124.2,24800,2174000,0
2021.10.01 09:24,37123.2,37149.9,37104.1,37149.8,22200,2174000,0
2021.10.01 09:25,37148.1,37192.0,37123.6,37147.3,25275,2174000,0
2021.10.01 09:26,37144.8,37199.8,37144.8,37182.6,20475,2177925,0
2021.10.01 09:27,37181.0,37229.9,37180.0,37218.3,22225,2177925,0
2021.10.01 09:28,37213.2,37224.8,37190.3,37197.1,18725,2177925,0
2021.10.01 09:29,37196.9,37244.0,37168.1,37237.9,22500,2177675,0
2021.10.01 09:30,37240.0,37240.0,37200.0,37216.1,15500,2177675,0
2021.10.01 09:31,37215.2,37240.0,37198.0,37240.0,16400,2177675,0
2021.10.01 09:32,37245.0,37272.0,37235.0,37261.7,27700,2172500,0
2021.10.01 09:33,37266.1,37266.1,37219.4,37243.3,9725,2172500,0
2021.10.01 09:34,37246.8,37267.7,37235.1,37245.0,10950,2172500,0
2021.10.01 09:35,37242.0,37247.6,37213.0,37238.3,7225,2168175,0
2021.10.01 09:36,37242.7,37266.9,37160.3,37184.7,18550,2168175,0
2021.10.01 09:37,37181.6,37256.2,37181.6,37254.0,13925,2168175,0
2021.10.01 09:38,37245.3,37257.7,37219.8,37220.0,7600,2167550,0
2021.10.01 09:39,37220.0,37245.7,37205.3,37232.8,10875,2167550,0
2021.10.01 09:40,37235.3,37240.0,37215.0,37228.1,4700,2167550,0
2021.10.01 09:41,37222.6,37239.7,37220.0,37221.3,5400,2166650,0
2021.10.01 09:42,37221.3,37287.6,37221.3,37285.9,11625,2166650,0
2021.10.01 09:43,37287.6,37312.9,37260.2,37268.7,19575,2166650,0
2021.10.01 09:44,37262.2,37268.0,37213.3,37220.5,11575,2160725,0
2021.10.01 09:45,37217.8,37223.1,37184.8,37189.8,17600,2160725,0
2021.10.01 09:46,37186.7,37186.7,37150.0,37160.0,26650,2160725,0
2021.10.01 09:47,37160.0,37184.8,37153.8,37158.5,13125,2164775,0
2021.10.01 09:48,37164.1,37180.7,37155.3,37165.0,16450,2164775,0
2021.10.01 09:49,37165.0,37192.7,37163.7,37169.2,14450,2164775,0
2021.10.01 09:50,37172.2,37172.2,37118.1,37133.8,25025,2164175,0
2021.10.01 09:51,37132.2,37133.1,37090.0,37105.7,28600,2164175,0
2021.10.01 09:52,37092.8,37131.7,37090.1,37110.0,13150,2164175,0
2021.10.01 09:53,37112.6,37135.6,37103.3,37118.4,13075,2158975,0
2021.10.01 09:54,37115.0,37120.7,37090.1,37117.2,14450,2158975,0
2021.10.01 09:55,37125.0,37130.0,37097.6,37112.8,16550,2158975,0
2021.10.01 09:56,37115.6,37148.0,37105.0,37133.7,14975,2169375,0
2021.10.01 09:57,37135.6,37135.6,37101.1,37102.4,16100,2169375,0
2021.10.01 09:58,37101.2,37160.0,37094.6,37148.2,21350,2169375,0
2021.10.01 09:59,37150.2,37150.6,37115.2,37141.8,16925,2199500,0
2021.10.01 10:00,37141.7,37158.7,37127.9,37154.8,12025,2199500,0
2021.10.01 10:01,37164.8,37183.7,37155.3,37174.4,10225,2199500,0
2021.10.01 10:02,37166.9,37175.4,37142.1,37151.5,9225,2211575,0
2021.10.01 10:03,37151.5,37155.6,37112.0,37155.4,10800,2211575,0
2021.10.01 10:04,37156.6,37162.1,37120.2,37147.3,12150,2211575,0
2021.10.01 10:05,37144.3,37199.0,37144.3,37199.0,13150,2216550,0
2021.10.01 10:06,37199.0,37209.1,37176.0,37185.0,9500,2216550,0
2021.10.01 10:07,37185.0,37187.7,37153.0,37166.7,4525,2216550,0
2021.10.01 10:08,37166.7,37188.2,37158.2,37172.4,5250,2217350,0
2021.10.01 10:09,37172.4,37183.9,37165.0,37174.3,10050,2217350,0
2021.10.01 10:10,37177.0,37193.1,37170.0,37184.6,21900,2217350,0
2021.10.01 10:11,37183.1,37191.6,37170.0,37187.3,25100,2218725,0
2021.10.01 10:12,37188.0,37196.0,37157.2,37157.2,5100,2218725,0
2021.10.01 10:13,37157.1,37172.5,37143.3,37150.0,7125,2218725,0
2021.10.01 10:14,37154.0,37200.0,37151.0,37180.1,4775,2219400,0
2021.10.01 10:15,37180.1,37238.8,37176.3,37230.0,9825,2219400,0
2021.10.01 10:16,37237.3,37238.9,37220.0,37233.6,4800,2219400,0
2021.10.01 10:17,37233.6,37300.3,37229.1,37280.0,29525,2208375,0
2021.10.01 10:18,37276.8,37291.0,37265.1,37285.0,9775,2208375,0
2021.10.01 10:19,37285.0,37308.9,37270.0,37284.8,18750,2208375,0
2021.10.01 10:20,37288.3,37305.0,37270.0,37272.9,10275,2206500,0
2021.10.01 10:21,37277.2,37285.8,37254.8,37285.8,10175,2206500,0
2021.10.01 10:22,37286.4,37339.7,37286.4,37320.2,27425,2206500,0
2021.10.01 10:23,37326.7,37333.8,37305.0,37327.4,9925,2201050,0
2021.10.01 10:24,37330.0,37372.0,37327.8,37344.1,42425,2201050,0
2021.10.01 10:25,37343.9,37355.0,37318.3,37322.1,10750,2201050,0
2021.10.01 10:26,37319.4,37350.5,37310.2,37345.2,12775,2207975,0
2021.10.01 10:27,37349.0,37357.5,37319.8,37332.3,11600,2207975,0
2021.10.01 10:28,37332.9,37332.9,37298.0,37312.7,10275,2207975,0
2021.10.01 10:29,37321.0,37360.0,37321.0,37348.2,15775,2206325,0
2021.10.01 10:30,37348.2,37354.7,37320.0,37332.3,11200,2206325,0
2021.10.01 10:31,37345.0,37345.0,37313.2,37320.4,4575,2206325,0
2021.10.01 10:32,37320.0,37330.7,37303.8,37320.4,11225,2211825,0
2021.10.01 10:33,37319.0,37319.9,37284.0,37313.8,9425,2211825,0
2021.10.01 10:34,37307.1,37324.9,37292.0,37298.4,8425,2211825,0
2021.10.01 10:35,37297.8,37298.3,37275.3,37275.3,8225,2213250,0
2021.10.01 10:36,37283.6,37299.0,37262.6,37262.8,7000,2213250,0
2021.10.01 10:37,37264.6,37272.7,37251.0,37269.7,8075,2213250,0
2021.10.01 10:38,37266.3,37300.0,37265.3,37300.0,3175,2214025,0
2021.10.01 10:39,37300.0,37327.0,37295.0,37317.7,7325,2214025,0
2021.10.01 10:40,37317.7,37339.1,37310.3,37328.3,5425,2214025,0
2021.10.01 10:41,37324.3,37330.0,37313.2,37319.9,2700,2215675,0
2021.10.01 10:42,37317.3,37328.8,37294.9,37299.1,3100,2215675,0
2021.10.01 10:43,37301.9,37344.8,37299.9,37337.1,4775,2215675,0
2021.10.01 10:44,37338.0,37346.2,37330.1,37333.3,6800,2217750,0
2021.10.01 10:45,37330.2,37346.0,37326.3,37338.2,5025,2217750,0
2021.10.01 10:46,37340.0,37424.2,37336.1,37416.5,37050,2217750,0
2021.10.01 10:47,37414.3,37424.9,37396.4,37408.3,17650,2210850,0
2021.10.01 10:48,37400.4,37413.7,37391.2,37392.8,10125,2210850,0
2021.10.01 10:49,37392.1,37424.0,37389.7,37411.3,11700,2210850,0
2021.10.01 10:50,37415.3,37418.3,37380.7,37389.3,10025,2208775,0
2021.10.01 10:51,37381.1,37400.0,37379.0,37385.0,7450,2208775,0
